k,k-Itemset,NumOccurences 
3,"('hygiene articles', 'liquor', 'pastry')",1
3,"('hygiene articles', 'liquor', 'rolls/buns')",1
3,"('hygiene articles', 'liquor', 'tropical fruit')",1
3,"('hygiene articles', 'napkins', 'pastry')",1
3,"('hygiene articles', 'napkins', 'rolls/buns')",1
3,"('hygiene articles', 'napkins', 'sliced cheese')",1
3,"('hygiene articles', 'napkins', 'tropical fruit')",1
3,"('hygiene articles', 'pastry', 'rolls/buns')",1
3,"('hygiene articles', 'pastry', 'tropical fruit')",1
3,"('hygiene articles', 'sliced cheese', 'tropical fruit')",1
3,"('liquor', 'napkins', 'pastry')",1
3,"('liquor', 'napkins', 'rolls/buns')",1
3,"('liquor', 'napkins', 'sliced cheese')",1
3,"('liquor', 'napkins', 'tropical fruit')",1
3,"('liquor', 'pastry', 'rolls/buns')",1
3,"('liquor', 'pastry', 'sliced cheese')",1
3,"('liquor', 'pastry', 'tropical fruit')",1
3,"('liquor', 'rolls/buns', 'sliced cheese')",1
3,"('liquor', 'sliced cheese', 'tropical fruit')",1
3,"('napkins', 'pastry', 'sliced cheese')",1
3,"('napkins', 'rolls/buns', 'tropical fruit')",1
3,"('napkins', 'sliced cheese', 'tropical fruit')",1
3,"('pastry', 'rolls/buns', 'sliced cheese')",1
3,"('rolls/buns', 'sliced cheese', 'tropical fruit')",1
3,"('frankfurter', 'pastry', 'yogurt')",1
3,"('pip fruit', 'rolls/buns', 'whipped/sour cream')",1
3,"('beef', 'beverages', 'yogurt')",1
3,"('frankfurter', 'fruit/vegetable juice', 'skin care')",1
3,"('frankfurter', 'root vegetables', 'skin care')",1
3,"('fruit/vegetable juice', 'root vegetables', 'skin care')",1
3,"('hamburger meat', 'newspapers', 'sausage')",1
3,"('frozen vegetables', 'semi-finished bread', 'whole milk')",1
3,"('bottled water', 'butter', 'red/blush wine')",1
3,"('bottled water', 'butter', 'root vegetables')",1
3,"('bottled water', 'butter', 'whipped/sour cream')",1
3,"('bottled water', 'red/blush wine', 'whipped/sour cream')",1
3,"('butter', 'red/blush wine', 'root vegetables')",1
3,"('butter', 'red/blush wine', 'whipped/sour cream')",1
3,"('red/blush wine', 'root vegetables', 'whipped/sour cream')",1
3,"('cling film/bags', 'onions', 'whole milk')",1
3,"('coffee', 'domestic eggs', 'pastry')",1
3,"('beef', 'coffee', 'rolls/buns')",1
3,"('brown bread', 'domestic eggs', 'specialty chocolate')",1
3,"('frozen fish', 'rolls/buns', 'soda')",1
3,"('UHT-milk', 'pip fruit', 'soda')",1
3,"('brown bread', 'canned fish', 'meat')",1
3,"('butter', 'detergent', 'newspapers')",1
3,"('butter', 'detergent', 'sausage')",1
3,"('butter', 'detergent', 'tropical fruit')",1
3,"('butter', 'newspapers', 'tropical fruit')",1
3,"('detergent', 'newspapers', 'sausage')",1
3,"('detergent', 'sausage', 'tropical fruit')",1
3,"('beef', 'brown bread', 'semi-finished bread')",1
3,"('beef', 'citrus fruit', 'napkins')",1
3,"('beef', 'citrus fruit', 'semi-finished bread')",1
3,"('beef', 'napkins', 'semi-finished bread')",1
3,"('brown bread', 'citrus fruit', 'semi-finished bread')",1
3,"('brown bread', 'napkins', 'semi-finished bread')",1
3,"('canned beer', 'dishes', 'onions')",1
3,"('chewing gum', 'dish cleaner', 'dog food')",1
3,"('chewing gum', 'dish cleaner', 'flour')",1
3,"('chewing gum', 'dish cleaner', 'flower (seeds)')",1
3,"('chewing gum', 'dish cleaner', 'whole milk')",1
3,"('chewing gum', 'dog food', 'flour')",1
3,"('chewing gum', 'dog food', 'flower (seeds)')",1
3,"('chewing gum', 'dog food', 'whole milk')",1
3,"('chewing gum', 'flour', 'flower (seeds)')",1
3,"('chewing gum', 'flour', 'whole milk')",1
3,"('chewing gum', 'flower (seeds)', 'whole milk')",1
3,"('dish cleaner', 'dog food', 'flour')",1
3,"('dish cleaner', 'dog food', 'flower (seeds)')",1
3,"('dish cleaner', 'dog food', 'whole milk')",1
3,"('dish cleaner', 'flour', 'flower (seeds)')",1
3,"('dish cleaner', 'flour', 'whole milk')",1
3,"('dish cleaner', 'flower (seeds)', 'whole milk')",1
3,"('dog food', 'flour', 'flower (seeds)')",1
3,"('dog food', 'flour', 'whole milk')",1
3,"('dog food', 'flower (seeds)', 'whole milk')",1
3,"('flour', 'flower (seeds)', 'whole milk')",1
3,"('citrus fruit', 'margarine', 'sliced cheese')",1
3,"('coffee', 'other vegetables', 'pork')",1
3,"('coffee', 'other vegetables', 'tidbits')",1
3,"('coffee', 'pork', 'tidbits')",1
3,"('coffee', 'tidbits', 'whole milk')",1
3,"('other vegetables', 'pork', 'tidbits')",1
3,"('other vegetables', 'tidbits', 'whole milk')",1
3,"('pork', 'tidbits', 'whole milk')",1
3,"('berries', 'cat food', 'condensed milk')",1
3,"('berries', 'cat food', 'frozen vegetables')",1
3,"('berries', 'cat food', 'tea')",1
3,"('berries', 'condensed milk', 'frozen vegetables')",1
3,"('berries', 'condensed milk', 'tea')",1
3,"('berries', 'frozen vegetables', 'tea')",1
3,"('cat food', 'condensed milk', 'frozen vegetables')",1
3,"('cat food', 'condensed milk', 'tea')",1
3,"('condensed milk', 'frozen vegetables', 'tea')",1
3,"('citrus fruit', 'dessert', 'newspapers')",1
3,"('bottled beer', 'candy', 'citrus fruit')",1
3,"('bottled beer', 'candy', 'frankfurter')",1
3,"('bottled beer', 'candy', 'whipped/sour cream')",1
3,"('bottled beer', 'citrus fruit', 'yogurt')",1
3,"('bottled beer', 'whipped/sour cream', 'yogurt')",1
3,"('candy', 'citrus fruit', 'whipped/sour cream')",1
3,"('candy', 'frankfurter', 'rolls/buns')",1
3,"('candy', 'frankfurter', 'whipped/sour cream')",1
3,"('candy', 'frankfurter', 'yogurt')",1
3,"('candy', 'rolls/buns', 'whipped/sour cream')",1
3,"('frankfurter', 'rolls/buns', 'whipped/sour cream')",1
3,"('frankfurter', 'whipped/sour cream', 'yogurt')",1
3,"('bottled water', 'frankfurter', 'ham')",1
3,"('bottled water', 'frankfurter', 'specialty cheese')",1
3,"('bottled water', 'ham', 'shopping bags')",1
3,"('bottled water', 'ham', 'specialty cheese')",1
3,"('bottled water', 'shopping bags', 'specialty cheese')",1
3,"('frankfurter', 'ham', 'shopping bags')",1
3,"('frankfurter', 'ham', 'specialty cheese')",1
3,"('frankfurter', 'shopping bags', 'specialty cheese')",1
3,"('ham', 'shopping bags', 'specialty cheese')",1
3,"('bottled beer', 'fruit/vegetable juice', 'other vegetables')",1
3,"('bottled beer', 'fruit/vegetable juice', 'white bread')",1
3,"('frankfurter', 'waffles', 'yogurt')",1
3,"('bottled beer', 'dishes', 'misc. beverages')",1
3,"('bottled beer', 'dishes', 'onions')",1
3,"('bottled beer', 'misc. beverages', 'onions')",1
3,"('dishes', 'misc. beverages', 'onions')",1
3,"('berries', 'bottled beer', 'frozen dessert')",1
3,"('berries', 'bottled beer', 'rolls/buns')",1
3,"('berries', 'frozen dessert', 'rice')",1
3,"('berries', 'frozen dessert', 'rolls/buns')",1
3,"('berries', 'frozen dessert', 'white bread')",1
3,"('berries', 'rice', 'white bread')",1
3,"('berries', 'rolls/buns', 'white bread')",1
3,"('bottled beer', 'frozen dessert', 'rice')",1
3,"('bottled beer', 'frozen dessert', 'rolls/buns')",1
3,"('bottled beer', 'frozen dessert', 'white bread')",1
3,"('bottled beer', 'rice', 'rolls/buns')",1
3,"('bottled beer', 'rice', 'white bread')",1
3,"('frozen dessert', 'rice', 'rolls/buns')",1
3,"('frozen dessert', 'rice', 'white bread')",1
3,"('frozen dessert', 'rolls/buns', 'white bread')",1
3,"('rice', 'rolls/buns', 'white bread')",1
3,"('chicken', 'long life bakery product', 'margarine')",1
3,"('frankfurter', 'other vegetables', 'specialty bar')",1
3,"('butter', 'cat food', 'roll products ')",1
3,"('cat food', 'hamburger meat', 'margarine')",1
3,"('mustard', 'sliced cheese', 'tropical fruit')",1
3,"('domestic eggs', 'other vegetables', 'pip fruit')",1
3,"('bottled water', 'citrus fruit', 'dessert')",1
3,"('frankfurter', 'honey', 'newspapers')",1
3,"('frankfurter', 'honey', 'pastry')",1
3,"('frankfurter', 'honey', 'sausage')",1
3,"('frankfurter', 'newspapers', 'sausage')",1
3,"('honey', 'newspapers', 'pastry')",1
3,"('honey', 'newspapers', 'sausage')",1
3,"('honey', 'pastry', 'sausage')",1
3,"('brown bread', 'pip fruit', 'sugar')",1
3,"('curd', 'dessert', 'soda')",1
3,"('cream cheese ', 'frankfurter', 'long life bakery product')",1
3,"('hygiene articles', 'long life bakery product', 'onions')",1
3,"('hygiene articles', 'long life bakery product', 'sugar')",1
3,"('hygiene articles', 'long life bakery product', 'yogurt')",1
3,"('hygiene articles', 'onions', 'sugar')",1
3,"('hygiene articles', 'onions', 'yogurt')",1
3,"('hygiene articles', 'sugar', 'yogurt')",1
3,"('long life bakery product', 'onions', 'sugar')",1
3,"('long life bakery product', 'onions', 'yogurt')",1
3,"('long life bakery product', 'sugar', 'yogurt')",1
3,"('butter', 'hard cheese', 'soda')",1
3,"('citrus fruit', 'hard cheese', 'soda')",1
3,"('bottled beer', 'hard cheese', 'other vegetables')",1
3,"('bottled beer', 'hard cheese', 'yogurt')",1
3,"('beverages', 'dishes', 'pork')",1
3,"('jam', 'sausage', 'zwieback')",1
3,"('oil', 'packaged fruit/vegetables', 'photo/film')",1
3,"('oil', 'packaged fruit/vegetables', 'whole milk')",1
3,"('oil', 'photo/film', 'whole milk')",1
3,"('packaged fruit/vegetables', 'photo/film', 'whole milk')",1
3,"('hamburger meat', 'liver loaf', 'other vegetables')",1
3,"('hamburger meat', 'liver loaf', 'rolls/buns')",1
3,"('hamburger meat', 'liver loaf', 'sausage')",1
3,"('hamburger meat', 'liver loaf', 'whipped/sour cream')",1
3,"('hamburger meat', 'liver loaf', 'white bread')",1
3,"('hamburger meat', 'liver loaf', 'whole milk')",1
3,"('hamburger meat', 'other vegetables', 'whipped/sour cream')",1
3,"('hamburger meat', 'rolls/buns', 'sausage')",1
3,"('hamburger meat', 'rolls/buns', 'white bread')",1
3,"('hamburger meat', 'sausage', 'whipped/sour cream')",1
3,"('liver loaf', 'other vegetables', 'sausage')",1
3,"('liver loaf', 'other vegetables', 'whipped/sour cream')",1
3,"('liver loaf', 'other vegetables', 'white bread')",1
3,"('liver loaf', 'other vegetables', 'whole milk')",1
3,"('liver loaf', 'rolls/buns', 'sausage')",1
3,"('liver loaf', 'rolls/buns', 'whipped/sour cream')",1
3,"('liver loaf', 'rolls/buns', 'white bread')",1
3,"('liver loaf', 'sausage', 'whipped/sour cream')",1
3,"('liver loaf', 'sausage', 'whole milk')",1
3,"('liver loaf', 'whipped/sour cream', 'white bread')",1
3,"('liver loaf', 'whipped/sour cream', 'whole milk')",1
3,"('liver loaf', 'white bread', 'whole milk')",1
3,"('sausage', 'whipped/sour cream', 'white bread')",1
3,"('whipped/sour cream', 'white bread', 'whole milk')",1
3,"('other vegetables', 'pot plants', 'whole milk')",1
3,"('UHT-milk', 'dessert', 'margarine')",1
3,"('berries', 'other vegetables', 'pot plants')",1
3,"('berries', 'other vegetables', 'shopping bags')",1
3,"('berries', 'pot plants', 'shopping bags')",1
3,"('berries', 'pot plants', 'tropical fruit')",1
3,"('domestic eggs', 'flour', 'frankfurter')",1
3,"('domestic eggs', 'flour', 'whole milk')",1
3,"('bottled beer', 'chicken', 'frozen meals')",1
3,"('bottled beer', 'frozen meals', 'whipped/sour cream')",1
3,"('chicken', 'frozen meals', 'whipped/sour cream')",1
3,"('chicken', 'whipped/sour cream', 'whole milk')",1
3,"('frozen meals', 'whipped/sour cream', 'whole milk')",1
3,"('margarine', 'pickled vegetables', 'rolls/buns')",1
3,"('margarine', 'pickled vegetables', 'shopping bags')",1
3,"('pickled vegetables', 'rolls/buns', 'shopping bags')",1
3,"('canned beer', 'cream cheese ', 'red/blush wine')",1
3,"('canned beer', 'cream cheese ', 'shopping bags')",1
3,"('canned beer', 'red/blush wine', 'shopping bags')",1
3,"('canned beer', 'red/blush wine', 'whole milk')",1
3,"('cream cheese ', 'red/blush wine', 'shopping bags')",1
3,"('cream cheese ', 'red/blush wine', 'whole milk')",1
3,"('red/blush wine', 'shopping bags', 'whole milk')",1
3,"('frozen vegetables', 'snack products', 'tropical fruit')",1
3,"('frozen vegetables', 'snack products', 'whole milk')",1
3,"('snack products', 'tropical fruit', 'whole milk')",1
3,"('napkins', 'other vegetables', 'white wine')",1
3,"('coffee', 'domestic eggs', 'flower (seeds)')",1
3,"('coffee', 'domestic eggs', 'frozen meals')",1
3,"('coffee', 'domestic eggs', 'liver loaf')",1
3,"('coffee', 'domestic eggs', 'yogurt')",1
3,"('coffee', 'flower (seeds)', 'frozen meals')",1
3,"('coffee', 'flower (seeds)', 'liver loaf')",1
3,"('coffee', 'flower (seeds)', 'yogurt')",1
3,"('coffee', 'frozen meals', 'liver loaf')",1
3,"('coffee', 'liver loaf', 'yogurt')",1
3,"('domestic eggs', 'flower (seeds)', 'frozen meals')",1
3,"('domestic eggs', 'flower (seeds)', 'liver loaf')",1
3,"('domestic eggs', 'flower (seeds)', 'yogurt')",1
3,"('domestic eggs', 'frozen meals', 'liver loaf')",1
3,"('domestic eggs', 'frozen meals', 'yogurt')",1
3,"('domestic eggs', 'liver loaf', 'yogurt')",1
3,"('flower (seeds)', 'frozen meals', 'liver loaf')",1
3,"('flower (seeds)', 'frozen meals', 'yogurt')",1
3,"('flower (seeds)', 'liver loaf', 'yogurt')",1
3,"('frozen meals', 'liver loaf', 'yogurt')",1
3,"('citrus fruit', 'ice cream', 'soups')",1
3,"('ice cream', 'soups', 'yogurt')",1
3,"('canned beer', 'rolls/buns', 'softener')",1
3,"('canned vegetables', 'flour', 'white wine')",1
3,"('curd cheese', 'herbs', 'white bread')",1
3,"('canned fish', 'herbs', 'pastry')",1
3,"('canned fish', 'herbs', 'whipped/sour cream')",1
3,"('canned fish', 'herbs', 'yogurt')",1
3,"('canned fish', 'pastry', 'whipped/sour cream')",1
3,"('canned fish', 'pastry', 'yogurt')",1
3,"('canned fish', 'whipped/sour cream', 'yogurt')",1
3,"('herbs', 'pastry', 'whipped/sour cream')",1
3,"('herbs', 'whipped/sour cream', 'yogurt')",1
3,"('pastry', 'whipped/sour cream', 'yogurt')",1
3,"('berries', 'margarine', 'whole milk')",1
3,"('oil', 'soda', 'waffles')",1
3,"('candy', 'hamburger meat', 'napkins')",1
3,"('bottled beer', 'popcorn', 'sugar')",1
3,"('dessert', 'long life bakery product', 'napkins')",1
3,"('beef', 'flower (seeds)', 'jam')",1
3,"('frozen dessert', 'napkins', 'tropical fruit')",1
3,"('beef', 'detergent', 'shopping bags')",1
3,"('beef', 'detergent', 'waffles')",1
3,"('beef', 'shopping bags', 'waffles')",1
3,"('detergent', 'shopping bags', 'waffles')",1
3,"('bottled beer', 'butter milk', 'yogurt')",1
3,"('butter milk', 'photo/film', 'sugar')",1
3,"('meat', 'rolls/buns', 'soda')",1
3,"('frozen meals', 'ham', 'roll products ')",1
3,"('frozen meals', 'ham', 'specialty chocolate')",1
3,"('frozen meals', 'roll products ', 'specialty chocolate')",1
3,"('ham', 'roll products ', 'specialty chocolate')",1
3,"('fruit/vegetable juice', 'mustard', 'napkins')",1
3,"('fruit/vegetable juice', 'mustard', 'rolls/buns')",1
3,"('fruit/vegetable juice', 'mustard', 'whole milk')",1
3,"('fruit/vegetable juice', 'napkins', 'rolls/buns')",1
3,"('fruit/vegetable juice', 'napkins', 'whole milk')",1
3,"('mustard', 'napkins', 'rolls/buns')",1
3,"('mustard', 'napkins', 'whole milk')",1
3,"('napkins', 'packaged fruit/vegetables', 'rolls/buns')",1
3,"('napkins', 'packaged fruit/vegetables', 'root vegetables')",1
3,"('napkins', 'packaged fruit/vegetables', 'soft cheese')",1
3,"('napkins', 'rolls/buns', 'soft cheese')",1
3,"('napkins', 'root vegetables', 'soft cheese')",1
3,"('packaged fruit/vegetables', 'rolls/buns', 'soft cheese')",1
3,"('packaged fruit/vegetables', 'root vegetables', 'soft cheese')",1
3,"('canned beer', 'pip fruit', 'root vegetables')",1
3,"('margarine', 'soda', 'softener')",1
3,"('margarine', 'softener', 'whole milk')",1
3,"('coffee', 'domestic eggs', 'mayonnaise')",1
3,"('chicken', 'napkins', 'soda')",1
3,"('condensed milk', 'pastry', 'pork')",1
3,"('condensed milk', 'pastry', 'whole milk')",1
3,"('condensed milk', 'pork', 'whole milk')",1
3,"('pastry', 'pork', 'whole milk')",1
3,"('bottled water', 'newspapers', 'pet care')",1
3,"('bottled water', 'pet care', 'yogurt')",1
3,"('newspapers', 'other vegetables', 'pet care')",1
3,"('newspapers', 'pet care', 'whole milk')",1
3,"('other vegetables', 'pet care', 'yogurt')",1
3,"('bottled water', 'butter milk', 'curd')",1
3,"('bottled water', 'butter milk', 'frankfurter')",1
3,"('bottled water', 'curd', 'frankfurter')",1
3,"('butter milk', 'curd', 'frankfurter')",1
3,"('bottled beer', 'candles', 'hard cheese')",1
3,"('bottled beer', 'candles', 'jam')",1
3,"('bottled beer', 'candles', 'shopping bags')",1
3,"('bottled beer', 'candles', 'whole milk')",1
3,"('bottled beer', 'hard cheese', 'jam')",1
3,"('bottled beer', 'hard cheese', 'shopping bags')",1
3,"('bottled beer', 'jam', 'shopping bags')",1
3,"('bottled beer', 'jam', 'whole milk')",1
3,"('candles', 'hard cheese', 'jam')",1
3,"('candles', 'hard cheese', 'shopping bags')",1
3,"('candles', 'hard cheese', 'whole milk')",1
3,"('candles', 'jam', 'shopping bags')",1
3,"('candles', 'jam', 'whole milk')",1
3,"('candles', 'shopping bags', 'whole milk')",1
3,"('hard cheese', 'jam', 'shopping bags')",1
3,"('hard cheese', 'jam', 'whole milk')",1
3,"('jam', 'shopping bags', 'whole milk')",1
3,"('frankfurter', 'mustard', 'tropical fruit')",1
3,"('canned beer', 'pork', 'white bread')",1
3,"('pip fruit', 'pork', 'white bread')",1
3,"('butter milk', 'rolls/buns', 'sliced cheese')",1
3,"('coffee', 'detergent', 'pasta')",1
3,"('coffee', 'pasta', 'rolls/buns')",1
3,"('detergent', 'pasta', 'rolls/buns')",1
3,"('dishes', 'domestic eggs', 'frozen vegetables')",1
3,"('dishes', 'domestic eggs', 'soda')",1
3,"('dishes', 'frozen vegetables', 'soda')",1
3,"('domestic eggs', 'frozen vegetables', 'soda')",1
3,"('newspapers', 'semi-finished bread', 'yogurt')",1
3,"('flour', 'hamburger meat', 'pastry')",1
3,"('chicken', 'frozen meals', 'herbs')",1
3,"('canned fish', 'citrus fruit', 'rolls/buns')",1
3,"('cream cheese ', 'long life bakery product', 'newspapers')",1
3,"('butter milk', 'frozen vegetables', 'pip fruit')",1
3,"('rum', 'shopping bags', 'whisky')",1
3,"('dish cleaner', 'frozen potato products', 'frozen vegetables')",1
3,"('dish cleaner', 'frozen potato products', 'rolls/buns')",1
3,"('dish cleaner', 'frozen vegetables', 'rolls/buns')",1
3,"('frozen potato products', 'frozen vegetables', 'rolls/buns')",1
3,"('beef', 'citrus fruit', 'frozen dessert')",1
3,"('beef', 'citrus fruit', 'root vegetables')",1
3,"('beef', 'frozen dessert', 'root vegetables')",1
3,"('citrus fruit', 'frozen dessert', 'root vegetables')",1
3,"('chocolate', 'pip fruit', 'white wine')",1
3,"('bottled water', 'dessert', 'white bread')",1
3,"('dessert', 'tropical fruit', 'white bread')",1
3,"('bottled beer', 'hard cheese', 'liquor (appetizer)')",1
3,"('bottled beer', 'liquor (appetizer)', 'whole milk')",1
3,"('hard cheese', 'liquor (appetizer)', 'whole milk')",1
3,"('coffee', 'margarine', 'pork')",1
3,"('female sanitary products', 'newspapers', 'soda')",1
3,"('chewing gum', 'other vegetables', 'specialty bar')",1
3,"('domestic eggs', 'misc. beverages', 'sliced cheese')",1
3,"('dessert', 'mustard', 'white bread')",1
3,"('packaged fruit/vegetables', 'pip fruit', 'root vegetables')",1
3,"('packaged fruit/vegetables', 'pip fruit', 'sliced cheese')",1
3,"('fruit/vegetable juice', 'rolls/buns', 'sugar')",1
3,"('herbs', 'rolls/buns', 'soft cheese')",1
3,"('herbs', 'soft cheese', 'yogurt')",1
3,"('butter', 'onions', 'rolls/buns')",1
3,"('canned vegetables', 'curd', 'frankfurter')",1
3,"('canned vegetables', 'curd', 'whole milk')",1
3,"('chicken', 'frozen meals', 'pastry')",1
3,"('chicken', 'frozen meals', 'pip fruit')",1
3,"('chicken', 'frozen meals', 'rolls/buns')",1
3,"('frozen meals', 'pastry', 'rolls/buns')",1
3,"('domestic eggs', 'other vegetables', 'vinegar')",1
3,"('domestic eggs', 'pork', 'root vegetables')",1
3,"('domestic eggs', 'pork', 'sausage')",1
3,"('domestic eggs', 'pork', 'shopping bags')",1
3,"('domestic eggs', 'pork', 'soda')",1
3,"('domestic eggs', 'pork', 'vinegar')",1
3,"('domestic eggs', 'root vegetables', 'sausage')",1
3,"('domestic eggs', 'root vegetables', 'vinegar')",1
3,"('domestic eggs', 'sausage', 'vinegar')",1
3,"('domestic eggs', 'shopping bags', 'vinegar')",1
3,"('domestic eggs', 'vinegar', 'whole milk')",1
3,"('other vegetables', 'pork', 'vinegar')",1
3,"('other vegetables', 'root vegetables', 'vinegar')",1
3,"('other vegetables', 'sausage', 'vinegar')",1
3,"('other vegetables', 'shopping bags', 'vinegar')",1
3,"('pork', 'root vegetables', 'vinegar')",1
3,"('pork', 'sausage', 'vinegar')",1
3,"('pork', 'shopping bags', 'vinegar')",1
3,"('pork', 'soda', 'vinegar')",1
3,"('pork', 'vinegar', 'whole milk')",1
3,"('root vegetables', 'sausage', 'shopping bags')",1
3,"('root vegetables', 'sausage', 'vinegar')",1
3,"('root vegetables', 'shopping bags', 'vinegar')",1
3,"('root vegetables', 'soda', 'vinegar')",1
3,"('root vegetables', 'vinegar', 'whole milk')",1
3,"('sausage', 'shopping bags', 'vinegar')",1
3,"('sausage', 'vinegar', 'whole milk')",1
3,"('shopping bags', 'soda', 'vinegar')",1
3,"('soda', 'vinegar', 'whole milk')",1
3,"('citrus fruit', 'ice cream', 'soda')",1
3,"('fish', 'hard cheese', 'pickled vegetables')",1
3,"('detergent', 'margarine', 'soda')",1
3,"('detergent', 'margarine', 'tropical fruit')",1
3,"('bottled water', 'chicken', 'ice cream')",1
3,"('kitchen towels', 'shopping bags', 'zwieback')",1
3,"('citrus fruit', 'dishes', 'fruit/vegetable juice')",1
3,"('dishes', 'fruit/vegetable juice', 'whole milk')",1
3,"('pip fruit', 'prosecco', 'tropical fruit')",1
3,"('brown bread', 'rolls/buns', 'whipped/sour cream')",1
3,"('cake bar', 'domestic eggs', 'frozen meals')",1
3,"('cake bar', 'domestic eggs', 'pip fruit')",1
3,"('cake bar', 'domestic eggs', 'shopping bags')",1
3,"('cake bar', 'domestic eggs', 'soda')",1
3,"('cake bar', 'domestic eggs', 'whipped/sour cream')",1
3,"('cake bar', 'frozen meals', 'pip fruit')",1
3,"('cake bar', 'frozen meals', 'shopping bags')",1
3,"('cake bar', 'frozen meals', 'soda')",1
3,"('cake bar', 'frozen meals', 'whipped/sour cream')",1
3,"('cake bar', 'pip fruit', 'shopping bags')",1
3,"('cake bar', 'pip fruit', 'soda')",1
3,"('cake bar', 'pip fruit', 'whipped/sour cream')",1
3,"('cake bar', 'shopping bags', 'soda')",1
3,"('cake bar', 'shopping bags', 'whipped/sour cream')",1
3,"('cake bar', 'soda', 'whipped/sour cream')",1
3,"('domestic eggs', 'frozen meals', 'pip fruit')",1
3,"('domestic eggs', 'frozen meals', 'shopping bags')",1
3,"('domestic eggs', 'frozen meals', 'soda')",1
3,"('domestic eggs', 'frozen meals', 'whipped/sour cream')",1
3,"('domestic eggs', 'pip fruit', 'shopping bags')",1
3,"('domestic eggs', 'pip fruit', 'whipped/sour cream')",1
3,"('domestic eggs', 'soda', 'whipped/sour cream')",1
3,"('frozen meals', 'pip fruit', 'shopping bags')",1
3,"('frozen meals', 'pip fruit', 'whipped/sour cream')",1
3,"('frozen meals', 'shopping bags', 'soda')",1
3,"('frozen meals', 'shopping bags', 'whipped/sour cream')",1
3,"('frozen meals', 'soda', 'whipped/sour cream')",1
3,"('pip fruit', 'shopping bags', 'whipped/sour cream')",1
3,"('bottled water', 'root vegetables', 'turkey')",1
3,"('misc. beverages', 'other vegetables', 'specialty bar')",1
3,"('bottled water', 'curd cheese', 'newspapers')",1
3,"('bottled water', 'curd cheese', 'whipped/sour cream')",1
3,"('curd cheese', 'newspapers', 'whipped/sour cream')",1
3,"('frozen vegetables', 'pastry', 'sausage')",1
3,"('oil', 'other vegetables', 'sugar')",1
3,"('dessert', 'fruit/vegetable juice', 'napkins')",1
3,"('UHT-milk', 'cream cheese ', 'rolls/buns')",1
3,"('specialty chocolate', 'spread cheese', 'sugar')",1
3,"('dessert', 'long life bakery product', 'rolls/buns')",1
3,"('dessert', 'long life bakery product', 'tropical fruit')",1
3,"('beverages', 'condensed milk', 'frozen vegetables')",1
3,"('beverages', 'condensed milk', 'misc. beverages')",1
3,"('beverages', 'condensed milk', 'rolls/buns')",1
3,"('beverages', 'frozen vegetables', 'misc. beverages')",1
3,"('beverages', 'misc. beverages', 'rolls/buns')",1
3,"('condensed milk', 'frozen vegetables', 'misc. beverages')",1
3,"('condensed milk', 'frozen vegetables', 'rolls/buns')",1
3,"('condensed milk', 'misc. beverages', 'rolls/buns')",1
3,"('citrus fruit', 'other vegetables', 'shopping bags')",1
3,"('canned vegetables', 'chicken', 'rolls/buns')",1
3,"('margarine', 'onions', 'sweet spreads')",1
3,"('decalcifier', 'pastry', 'whipped/sour cream')",1
3,"('bottled water', 'misc. beverages', 'mustard')",1
3,"('canned beer', 'cream cheese ', 'newspapers')",1
3,"('canned beer', 'cream cheese ', 'pork')",1
3,"('canned beer', 'cream cheese ', 'tropical fruit')",1
3,"('canned beer', 'cream cheese ', 'whipped/sour cream')",1
3,"('canned beer', 'newspapers', 'waffles')",1
3,"('canned beer', 'pork', 'waffles')",1
3,"('canned beer', 'tropical fruit', 'whipped/sour cream')",1
3,"('cream cheese ', 'newspapers', 'pork')",1
3,"('cream cheese ', 'newspapers', 'waffles')",1
3,"('cream cheese ', 'newspapers', 'whipped/sour cream')",1
3,"('cream cheese ', 'pork', 'waffles')",1
3,"('cream cheese ', 'pork', 'whipped/sour cream')",1
3,"('cream cheese ', 'tropical fruit', 'waffles')",1
3,"('cream cheese ', 'tropical fruit', 'whipped/sour cream')",1
3,"('cream cheese ', 'waffles', 'whipped/sour cream')",1
3,"('newspapers', 'pork', 'waffles')",1
3,"('newspapers', 'pork', 'whipped/sour cream')",1
3,"('newspapers', 'tropical fruit', 'waffles')",1
3,"('newspapers', 'tropical fruit', 'whipped/sour cream')",1
3,"('newspapers', 'waffles', 'whipped/sour cream')",1
3,"('pork', 'tropical fruit', 'waffles')",1
3,"('pork', 'tropical fruit', 'whipped/sour cream')",1
3,"('pork', 'waffles', 'whipped/sour cream')",1
3,"('grapes', 'root vegetables', 'soda')",1
3,"('bottled water', 'chocolate', 'coffee')",1
3,"('brandy', 'canned beer', 'cat food')",1
3,"('brandy', 'canned beer', 'dishes')",1
3,"('brandy', 'canned beer', 'light bulbs')",1
3,"('brandy', 'canned beer', 'waffles')",1
3,"('brandy', 'cat food', 'dishes')",1
3,"('brandy', 'cat food', 'light bulbs')",1
3,"('brandy', 'cat food', 'waffles')",1
3,"('brandy', 'dishes', 'light bulbs')",1
3,"('brandy', 'dishes', 'waffles')",1
3,"('brandy', 'light bulbs', 'waffles')",1
3,"('canned beer', 'cat food', 'light bulbs')",1
3,"('canned beer', 'cat food', 'waffles')",1
3,"('canned beer', 'dishes', 'light bulbs')",1
3,"('canned beer', 'dishes', 'waffles')",1
3,"('canned beer', 'light bulbs', 'waffles')",1
